GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000180155	8	143845752	143859640	45	14	382281	-1.6273	0.94816	LYNX1
ENSG00000167656	8	143866296	143868008	7	3	384998	-1.2935	0.90209	LY6D
ENSG00000104499	8	143915663	143997922	337	19	385496	0.49209	0.31133	GML
ENSG00000160882	8	143953772	143961262	44	6	385631	0.89211	0.18617	CYP11B1
ENSG00000179142	8	143991975	143999259	35	6	384990	1.201	0.11488	CYP11B2
ENSG00000160932	8	144099399	144105249	12	5	381816	-0.67241	0.74934	LY6E
ENSG00000177335	8	144120626	144141359	100	10	385943	-0.4845	0.68598	C8orf31
ENSG00000261667	8	144161874	144164418	7	4	382441	0.74337	0.22863	RP11-520P18.5
ENSG00000176956	8	144239331	144242128	6	2	376105	-0.064707	0.5258	LY6H
ENSG00000182851	8	144295068	144299044	19	6	385444	-0.27853	0.6097	GPIHBP1
ENSG00000181638	8	144328991	144344875	66	16	385619	-1.1564	0.87624	ZFP41
ENSG00000264668	8	144329280	144358573	127	17	385390	-1.0578	0.85492	ZFP41
ENSG00000250571	8	144349603	144359101	50	10	385208	-0.79234	0.78592	GLI4
ENSG00000185730	8	144371846	144380231	42	6	385800	-0.68509	0.75336	ZNF696
ENSG00000184428	8	144386554	144442149	291	28	385586	-0.054236	0.52163	TOP1MT
ENSG00000158106	8	144451057	144466390	78	17	385375	-0.36633	0.64294	RHPN1
ENSG00000182759	8	144501352	144512576	69	17	384287	-0.60374	0.72699	MAFA
ENSG00000014164	8	144519825	144623623	405	49	384818	-0.59359	0.72361	ZC3H3
ENSG00000104518	8	144635377	144645232	41	12	383638	-0.37874	0.64756	GSDMD
ENSG00000204839	8	144648357	144655141	30	9	384351	-0.089378	0.53561	MROH6
ENSG00000147813	8	144656955	144660819	19	6	383988	0.4489	0.32675	NAPRT1
ENSG00000104529	8	144661867	144681711	94	13	385651	-0.41316	0.66025	EEF1D
ENSG00000179886	8	144680074	144682485	8	5	383151	-0.74669	0.77237	TIGD5
ENSG00000104524	8	144686083	144691943	28	10	384183	-0.88342	0.81149	PYCRL
ENSG00000104522	8	144694788	144700218	30	10	385573	0.58488	0.27932	TSTA3
ENSG00000183309	8	144718183	144735900	76	14	385486	0.64651	0.25897	ZNF623
ENSG00000181135	8	144766622	144796068	101	21	385090	-0.56129	0.7127	ZNF707
ENSG00000255181	8	144788864	144790279	1	1	386533	-0.63842	0.7384	CCDC166
ENSG00000181085	8	144798429	144804628	29	12	384876	-1.0615	0.85578	MAPK15
ENSG00000180921	8	144806103	144815971	49	12	385273	-1.1757	0.88013	FAM83H
ENSG00000180900	8	144873090	144897549	91	23	384985	0.14094	0.44396	SCRIB
ENSG00000179950	8	144898514	144912029	38	12	385049	0.40408	0.34308	PUF60
ENSG00000185189	8	144915764	144924200	25	14	385506	-0.1009	0.54019	NRBP2
ENSG00000227184	8	144939497	144952632	59	28	385121	-1.6906	0.95454	EPPK1
ENSG00000178209	8	144989321	145050902	235	21	384380	-0.13327	0.55301	PLEC
ENSG00000178685	8	145051321	145086940	72	8	385290	1.0632	0.14384	PARP10
ENSG00000178719	8	145064226	145067583	3	1	386442	1.4283	0.076603	GRINA
ENSG00000186583	8	145086582	145101933	30	12	384505	2.4126	0.0079201	SPATC1
ENSG00000178814	8	145106167	145118735	45	10	386110	0.6195	0.26779	OPLAH
ENSG00000178896	8	145133529	145135550	7	4	385883	0.6562	0.25585	EXOSC4
ENSG00000197858	8	145137493	145141119	8	4	386356	0.44686	0.32749	GPAA1
ENSG00000179091	8	145149930	145152428	5	3	386307	1.0908	0.13768	CYC1
ENSG00000179526	8	145153536	145163027	23	5	386233	0.81824	0.20661	SHARPIN
ENSG00000179632	8	145159402	145162514	7	3	386182	0.62567	0.26576	MAF1
ENSG00000179698	8	145162629	145173218	29	6	385842	0.87082	0.19193	KIAA1875
ENSG00000179832	8	145202919	145316843	153	16	385516	0.27475	0.39175	MROH1
ENSG00000170727	8	145486055	145515082	24	4	382723	2.1939	0.01412	BOP1
ENSG00000185122	8	145515280	145538385	40	3	378986	1.8278	0.03379	HSF1
ENSG00000185000	8	145539954	145550573	18	5	383503	2.3836	0.0085723	DGAT1
ENSG00000170616	8	145554228	145559943	5	3	381322	0.064023	0.47448	SCRT1
ENSG00000214597	8	145575878	145578574	10	3	384282	-0.67229	0.7493	TMEM249
ENSG00000271698	8	145576888	145579269	8	3	383607	-1.3117	0.90519	GS1-393G12.13
ENSG00000185803	8	145577795	145584932	22	7	385146	-1.6185	0.94722	SLC52A2
ENSG00000182325	8	145579091	145583036	13	5	385674	-1.9215	0.97267	FBXL6
ENSG00000173137	8	145596790	145618457	39	11	385773	-1.0932	0.86286	ADCK5
ENSG00000071894	8	145618444	145634753	26	6	384440	-1.6884	0.95433	CPSF1
ENSG00000147804	8	145635126	145642279	22	9	383739	-1.0576	0.85489	SLC39A4
ENSG00000160948	8	145649000	145653931	14	5	385064	-1.2255	0.88981	VPS28
ENSG00000160949	8	145654165	145669827	63	7	384702	-0.128	0.55093	TONSL
ENSG00000187954	8	145674965	145691060	67	10	385344	1.27	0.10204	CYHR1
ENSG00000167702	8	145691426	145699585	17	5	385886	0.83479	0.20192	KIFC2
ENSG00000160973	8	145698795	145701718	6	4	385046	0.55793	0.28845	FOXH1
ENSG00000160972	8	145703352	145727504	57	10	384692	1.0717	0.14192	PPP1R16A
ENSG00000167701	8	145728356	145732557	16	6	385267	0.91406	0.18034	GPT
ENSG00000167700	8	145734457	145736596	7	4	386481	0.4066	0.34215	MFSD3
ENSG00000160957	8	145736667	145743229	30	11	385347	2.1898	0.014268	RECQL4
ENSG00000160959	8	145743376	145750557	20	9	385234	1.5025	0.066488	LRRC14
ENSG00000254402	8	145747761	145752416	11	7	384931	0.62953	0.2645	LRRC24
ENSG00000213563	8	145751117	145754516	11	5	384440	0.23967	0.40529	C8orf82
ENSG00000147799	8	145754563	145911194	470	38	385637	0.18604	0.42621	ARHGAP39
ENSG00000198169	8	145946298	145981802	75	22	384782	0.1354	0.44615	ZNF251
ENSG00000196378	8	145998499	146012730	43	6	384686	0.35923	0.35971	ZNF34
ENSG00000161016	8	146015150	146017972	18	4	385442	0.40495	0.34276	RPL8
ENSG00000197363	8	146024261	146036554	57	9	384783	0.52719	0.29903	ZNF517
ENSG00000147789	8	146052849	146072894	56	8	384637	-1.125	0.8697	ZNF7
ENSG00000170619	8	146066427	146079121	42	5	384705	-1.6589	0.95143	COMMD5
ENSG00000196150	8	146076632	146127553	109	18	384865	-0.97566	0.83538	ZNF250
ENSG00000170631	8	146155744	146176274	61	11	384865	1.257	0.10437	ZNF16
ENSG00000182307	8	146277764	146281416	6	3	385075	0.69281	0.24421	C8orf33
ENSG00000172785	9	121041	188979	8	2	381077	-0.99765	0.84078	CBWD1
ENSG00000183784	9	213108	215893	24	10	383007	-0.81623	0.79282	C9orf66
ENSG00000107099	9	214854	465259	1484	86	383714	-0.98872	0.8386	DOCK8
ENSG00000107104	9	470291	746105	1809	62	384309	-0.46258	0.67817	KANK1
ENSG00000137090	9	841690	969090	766	69	383911	1.0404	0.14907	DMRT1
ENSG00000064218	9	976964	991731	70	14	384862	0.60336	0.27314	DMRT3
ENSG00000173253	9	1050354	1057552	45	13	383547	-1.0215	0.84649	DMRT2
ENSG00000080503	9	2015342	2193624	666	89	382956	-1.2729	0.89847	SMARCA2
ENSG00000147852	9	2621834	2660053	168	37	384300	-0.049219	0.51963	VLDLR
ENSG00000168263	9	2717502	2730037	38	12	384299	-1.0146	0.84484	KCNV2
ENSG00000080608	9	2720469	2844241	449	63	384016	1.3797	0.083846	KIAA0020
ENSG00000080298	9	3218297	3526004	1269	67	385356	0.54487	0.29292	RFX3
ENSG00000203286	9	3452305	3469181	47	13	385109	-1.0136	0.8446	AL365202.1
ENSG00000107249	9	3824127	4348392	2783	222	383551	1.0347	0.15041	GLIS3
ENSG00000106688	9	4490444	4587469	360	50	383171	-0.51523	0.69681	SLC1A1
ENSG00000106686	9	4553386	4666674	524	54	385076	-0.84598	0.80122	SPATA6L
ENSG00000205808	9	4662298	4665256	16	10	384366	0.87361	0.19116	PPAPDC2
ENSG00000106993	9	4679559	4708398	84	9	383835	0.75935	0.22382	CDC37L1
ENSG00000147853	9	4711155	4742043	156	19	383186	-0.62819	0.73506	AK3
ENSG00000120158	9	4792869	4885917	415	43	384795	0.049312	0.48034	RCL1
ENSG00000096968	9	4985033	5128183	519	24	384597	0.46242	0.32189	JAK2
ENSG00000268155	9	5077163	5084580	23	6	384619	0.55144	0.29067	AL161450.1
ENSG00000120210	9	5131979	5185668	218	14	384557	0.57577	0.28238	INSL6
ENSG00000120211	9	5231419	5235304	12	4	384782	-0.7832	0.78325	INSL4
ENSG00000107014	9	5299868	5304969	10	4	383627	1.9457	0.025843	RLN2
ENSG00000107018	9	5334969	5339873	13	3	383862	-0.16748	0.5665	RLN1
ENSG00000107020	9	5357973	5437878	334	35	384582	-0.71587	0.76296	PLGRKT
ENSG00000120217	9	5450503	5470566	77	16	383897	-0.64903	0.74184	CD274
ENSG00000197646	9	5510545	5571282	206	44	384505	-0.022449	0.50896	PDCD1LG2
ENSG00000107036	9	5629025	5776557	557	38	385110	-0.061926	0.52469	KIAA1432
ENSG00000099219	9	5765076	5833117	253	24	384691	-0.89899	0.81567	ERMP1
ENSG00000183354	9	5881596	6007901	503	38	384949	0.54505	0.29286	KIAA2026
ENSG00000120215	9	5890802	5910606	79	24	384756	0.015651	0.49376	MLANA
ENSG00000137040	9	6011043	6015618	13	7	385091	1.0622	0.14408	RANBP6
ENSG00000137033	9	6215805	6257983	175	28	384039	-0.77632	0.78122	IL33
ENSG00000170777	9	6328349	6331900	14	6	385108	-0.48238	0.68523	TPD52L3
ENSG00000147854	9	6413151	6507054	346	29	385186	0.61206	0.27025	UHRF2
ENSG00000215066	9	6467618	6470375	13	4	384816	0.63307	0.26334	C9orf38
ENSG00000178445	9	6532464	6645650	575	68	383548	2.1019	0.017781	GLDC
ENSG00000107077	9	6720863	7175648	2444	146	384421	-1.859	0.96849	KDM4C
ENSG00000137038	9	7796490	7888380	357	46	384408	0.14828	0.44106	TMEM261
ENSG00000153707	9	8314246	10612723	12154	514	383904	3.8764	5.3005e-05	PTPRD
ENSG00000107165	9	12685439	12710290	85	15	385249	0.55433	0.28967	TYRP1
ENSG00000153714	9	12775020	12822130	144	28	384217	1.0974	0.13623	LURAP1L
ENSG00000107186	9	13105703	13279589	409	55	383736	-0.039137	0.51561	MPDZ
ENSG00000147862	9	14081842	14398982	1021	128	383885	0.97143	0.16567	NFIB
ENSG00000175893	9	14611069	14693469	398	45	384562	1.8589	0.031523	ZDHHC21
ENSG00000147869	9	14719722	14722715	18	6	385095	0.65125	0.25744	CER1
ENSG00000164946	9	14734664	14910993	838	93	383307	2.6831	0.0036477	FREM1
ENSG00000155158	9	15163620	15307358	648	77	384399	-2.2627	0.98817	TTC39B
ENSG00000164975	9	15422702	15465951	140	20	385662	-0.20969	0.58305	SNAPC3
ENSG00000164985	9	15464064	15511017	154	26	384994	0.94576	0.17214	PSIP1
ENSG00000164989	9	15552895	16061661	2138	36	385121	0.35808	0.36014	CCDC171
ENSG00000205549	9	16203933	16276311	342	47	383231	1.5576	0.05966	C9orf92
ENSG00000173068	9	16409501	16870841	1725	106	384187	-0.0042665	0.5017	BNC2
ENSG00000044459	9	17134980	17503921	1674	39	385040	-0.87925	0.81037	CNTLN
ENSG00000107295	9	17579080	17797127	1195	64	384308	-0.86358	0.80609	SH3GL2
ENSG00000178031	9	18473892	18910948	2129	181	383516	0.12768	0.4492	ADAMTSL1
ENSG00000155875	9	18927656	19033251	781	34	385131	1.1235	0.1306	FAM154A
ENSG00000155876	9	19049372	19051019	4	2	385785	0.047474	0.48107	RRAGA
ENSG00000147874	9	19053141	19103117	244	23	385008	-0.39172	0.65237	HAUS6
ENSG00000147872	9	19108373	19149288	161	31	384909	-1.1421	0.8733	PLIN2
ENSG00000137145	9	19230433	19374139	471	31	384739	-2.2473	0.98769	DENND4C
ENSG00000137154	9	19375713	19380252	11	3	386083	-0.5518	0.70946	RPS6
ENSG00000177076	9	19408925	19452018	123	15	383286	-2.0372	0.97918	ACER2
ENSG00000155886	9	19507450	19786926	950	82	384268	1.7453	0.04047	SLC24A2
ENSG00000171843	9	20341663	20622542	661	72	384485	1.3851	0.083014	MLLT3
ENSG00000188352	9	20658308	20995954	1224	59	385001	2.7146	0.0033178	FOCAD
ENSG00000188921	9	20995306	21031635	169	26	385357	2.061	0.019654	PTPLAD2
ENSG00000171855	9	21077104	21077943	2	1	386533	0.985	0.16231	IFNB1
ENSG00000177047	9	21140631	21142144	6	4	383283	-0.92133	0.82156	IFNW1
ENSG00000137080	9	21165636	21166659	3	2	386218	0.045754	0.48175	IFNA21
ENSG00000236637	9	21186617	21187598	4	2	384774	-0.0052055	0.50208	IFNA4
ENSG00000186803	9	21206180	21207142	7	4	386014	-0.080935	0.53225	IFNA10
ENSG00000147885	9	21216372	21217310	11	3	386172	1.0478	0.14737	IFNA16
ENSG00000234829	9	21227242	21228221	5	1	385705	-0.23084	0.59128	IFNA17
ENSG00000228083	9	21239201	21239978	4	2	384951	0.048523	0.48065	IFNA14
ENSG00000147873	9	21304613	21305312	3	2	386176	0.33046	0.37053	IFNA5
ENSG00000198642	9	21329670	21335379	18	4	386405	0.65883	0.255	KLHL9
ENSG00000120235	9	21349834	21351377	7	3	386142	0.0040599	0.49838	IFNA6
ENSG00000233816	9	21367371	21368075	2	1	386218	0.86059	0.19473	IFNA13
ENSG00000188379	9	21384254	21385396	2	1	384384	-0.35434	0.63846	IFNA2
ENSG00000120242	9	21409146	21410184	1	1	386060	-0.83948	0.7994	IFNA8
ENSG00000197919	9	21440440	21441315	6	3	384037	-0.050063	0.51996	IFNA1
ENSG00000184995	9	21480841	21482312	5	3	384894	0.19527	0.42259	IFNE
ENSG00000099810	9	21802542	21931646	382	43	384282	-1.1092	0.86633	MTAP
ENSG00000264545	9	21802635	22032985	612	67	384494	-0.65854	0.7449	RP11-145E5.5
ENSG00000224854	9	21967137	21967738	1	1	384561	-1.3445	0.9106	C9orf53
ENSG00000147889	9	21967751	21995300	48	14	385040	0.52584	0.2995	CDKN2A
ENSG00000147883	9	22002902	22009362	14	6	385684	0.40032	0.34446	CDKN2B
ENSG00000176399	9	22446840	22455739	32	12	383556	1.5557	0.059885	DMRTA1
ENSG00000107105	9	23690102	23826335	564	61	385060	0.44015	0.32991	ELAVL2
ENSG00000205442	9	24542950	24545944	13	5	384754	-0.2081	0.58242	IZUMO3
ENSG00000198680	9	25676396	25678856	17	4	382134	-0.19162	0.57598	TUSC1
ENSG00000120159	9	26840683	26892802	273	24	385636	0.59425	0.27617	CAAP1
ENSG00000137055	9	26904081	26947461	182	25	385707	1.2208	0.11108	PLAA
ENSG00000096872	9	26947037	27062928	421	44	385501	0.32715	0.37178	IFT74
ENSG00000184434	9	26993134	27005691	51	19	385585	-0.179	0.57103	LRRC19
ENSG00000120156	9	27109139	27230173	710	78	384364	-0.63539	0.73741	TEK
ENSG00000120160	9	27284656	27297137	63	13	383261	-0.82825	0.79624	EQTN
ENSG00000120162	9	27325207	27529779	830	82	384636	2.2352	0.012701	MOB3B
ENSG00000147896	9	27524312	27526496	20	9	385805	2.6391	0.0041569	IFNK
ENSG00000147894	9	27546544	27573864	131	21	385083	1.3203	0.093362	C9orf72
ENSG00000174482	9	27948076	28670283	3487	235	384780	2.666	0.0038375	LINGO2
ENSG00000122729	9	32384618	32454767	279	45	384850	0.67957	0.24839	ACO1
ENSG00000107201	9	32455300	32526322	244	31	384403	0.4097	0.34101	DDX58
ENSG00000197579	9	32540542	32552551	26	11	385715	-0.16355	0.56496	TOPORS
ENSG00000165264	9	32552997	32573160	54	11	385032	-0.97204	0.83448	NDUFB6
ENSG00000241043	9	32566787	32568619	7	3	384481	0.18856	0.42522	GVQW1
ENSG00000122728	9	32629452	32635667	15	11	385525	-0.98592	0.83791	TAF1L
ENSG00000188133	9	32783497	32787397	12	6	385891	1.8256	0.033956	TMEM215
ENSG00000137074	9	32972604	33025166	254	10	386049	0.72337	0.23473	APTX
ENSG00000086061	9	33025209	33039905	58	9	385731	0.44908	0.32669	DNAJA1
ENSG00000122692	9	33041762	33076665	117	19	385782	0.47713	0.31663	SMU1
ENSG00000086062	9	33104080	33167354	259	23	384846	-0.76452	0.77772	B4GALT1
ENSG00000122711	9	33218363	33248565	140	17	384594	-1.3148	0.90572	SPINK4
ENSG00000107262	9	33247818	33264761	39	11	385757	-1.0405	0.85096	BAG1
ENSG00000086065	9	33264940	33281977	27	8	385423	-0.34628	0.63543	CHMP5
ENSG00000086102	9	33290509	33371155	203	34	385243	-1.2526	0.89483	NFX1
ENSG00000165269	9	33384765	33402643	29	8	383531	-0.058681	0.5234	AQP7
ENSG00000165272	9	33441152	33447609	20	8	381104	1.1846	0.11808	AQP3
ENSG00000165271	9	33461439	33473928	46	17	385050	1.4909	0.067998	NOL6
ENSG00000230453	9	33524392	33573007	105	14	383059	1.3992	0.080874	ANKRD18B
ENSG00000010438	9	33750515	33799230	161	28	384679	1.6303	0.05152	PRSS3
ENSG00000107341	9	33817565	33920402	346	26	386030	2.091	0.018266	UBE2R2
ENSG00000137073	9	33921691	34048947	454	30	385994	2.5103	0.006031	UBAP2
ENSG00000198876	9	34086385	34127397	155	23	385874	1.1173	0.13194	DCAF12
ENSG00000165006	9	34179003	34252521	222	32	385877	2.3322	0.0098445	UBAP1
ENSG00000186638	9	34252379	34329198	224	33	386073	2.1272	0.0167	KIF24
ENSG00000164978	9	34329504	34343709	37	9	385934	1.8311	0.033544	NUDT2
ENSG00000164976	9	34366668	34376851	31	10	386169	2.29	0.011011	KIAA1161
ENSG00000164972	9	34379017	34397830	47	14	384860	0.63222	0.26362	C9orf24
ENSG00000164970	9	34398182	34458568	213	35	385769	-0.14998	0.55961	FAM219A
ENSG00000122735	9	34457412	34520982	168	34	385792	0.13202	0.44748	DNAI1
ENSG00000168913	9	34521038	34523039	4	2	383120	0.75357	0.22555	ENHO
ENSG00000122756	9	34551430	34590121	146	27	384034	0.57058	0.28414	CNTFR
ENSG00000164967	9	34610483	34612101	2	1	386354	1.5385	0.061969	RPP25L
ENSG00000137100	9	34613548	34620515	7	3	386017	-0.67305	0.74954	DCTN3
ENSG00000205143	9	34621376	34628104	19	8	385298	0.0892	0.46446	ARID3C
ENSG00000147955	9	34634719	34637806	8	4	385696	1.4207	0.077706	SIGMAR1
ENSG00000213930	9	34638130	34651032	32	12	384606	-0.017287	0.5069	GALT
ENSG00000258728	9	34646642	34657110	20	8	384978	0.8002	0.2118	GALT
ENSG00000137070	9	34650699	34661889	18	8	384560	0.37777	0.3528	IL11RA
ENSG00000213927	9	34661877	34664045	8	4	385299	1.0161	0.15479	CCL27
ENSG00000187186	9	34664160	34666109	6	3	383990	-1.1675	0.87849	RP11-195F19.5
ENSG00000172724	9	34689564	34691274	6	3	385705	0.25732	0.39846	CCL19
ENSG00000137077	9	34709002	34710121	2	1	384876	2.1744	0.014839	CCL21
ENSG00000205108	9	34723052	34729464	30	10	385944	0.87585	0.19055	FAM205A
ENSG00000122733	9	34957484	34982541	73	23	383069	0.10771	0.45711	KIAA1045
ENSG00000137094	9	34989638	34998897	18	12	384661	0.72483	0.23428	DNAJB5
ENSG00000174038	9	35041092	35045988	13	8	386400	0.84914	0.1979	C9orf131
ENSG00000269510	9	35042390	35042824	1	1	385905	2.153	0.01566	FLJ00273
ENSG00000165280	9	35056061	35073246	57	19	385822	0.96921	0.16622	VCP
ENSG00000221829	9	35073832	35080013	13	7	386378	0.77401	0.21946	FANCG
ENSG00000165282	9	35088685	35096591	23	11	386102	1.2943	0.097781	PIGO
ENSG00000165283	9	35099888	35103154	6	2	385904	-0.51059	0.69518	STOML2
ENSG00000005238	9	35104109	35116338	31	14	383935	-0.7618	0.77691	FAM214B
ENSG00000198722	9	35161999	35405335	735	42	385652	-0.015505	0.50619	UNC13B
ENSG00000268482	9	35361056	35361262	3	2	386419	0.18007	0.42855	AL160274.1
ENSG00000198853	9	35490124	35561895	175	36	384448	-1.6778	0.95331	RUSC2
ENSG00000215187	9	35561828	35563896	5	3	384764	0.93947	0.17374	FAM166B
ENSG00000107140	9	35605367	35610038	11	5	385835	0.19304	0.42346	TESK1
ENSG00000137101	9	35609530	35646807	138	33	384473	-0.39738	0.65445	CD72
ENSG00000137078	9	35649292	35650937	4	2	386505	-0.058387	0.52328	SIT1
ENSG00000159884	9	35658301	35661508	18	5	385960	1.2191	0.11141	CCDC107
ENSG00000137135	9	35658872	35675863	57	13	385879	0.68681	0.2461	ARHGEF39
ENSG00000107159	9	35673853	35681156	25	10	383854	-0.04157	0.51658	CA9
ENSG00000198467	9	35681989	35691017	30	10	384219	-0.20188	0.57999	TPM2
ENSG00000137076	9	35696945	35732392	79	25	385442	0.4443	0.32841	TLN1
ENSG00000107175	9	35732332	35737001	16	8	385652	-0.91764	0.8206	CREB3
ENSG00000070610	9	35736863	35749983	25	14	385942	-0.016317	0.50651	GBA2
ENSG00000107185	9	35749203	35758572	42	11	385998	1.0292	0.1517	RGP1
ENSG00000215183	9	35752987	35756610	10	4	385605	-0.063442	0.52529	MSMP
ENSG00000159899	9	35792151	35809729	41	9	385004	0.89049	0.1866	NPR2
ENSG00000137098	9	35808042	35812269	8	4	385225	0.67428	0.25007	SPAG8
ENSG00000137133	9	35812957	35815351	2	1	383434	-1.1786	0.88073	HINT2
ENSG00000137103	9	35814448	35854844	149	37	385855	1.7706	0.038314	TMEM8B
ENSG00000204930	9	35816388	35828744	42	17	385589	1.5152	0.064858	FAM221B
ENSG00000168828	9	35869375	35870461	4	2	386454	1.1628	0.12246	OR13J1
ENSG00000196196	9	35906189	35907138	3	2	386168	-1.9215	0.97266	HRCT1
ENSG00000122718	9	35957105	35958151	4	1	386533	0.030104	0.48799	OR2S2
ENSG00000122707	9	36036430	36124448	211	33	384897	0.13406	0.44668	RECK
ENSG00000122694	9	36136732	36163910	80	24	380720	0.03461	0.4862	GLIPR2
ENSG00000185972	9	36169389	36171329	9	5	386439	1.3085	0.095354	CCIN
ENSG00000122705	9	36190853	36304778	406	40	385366	0.79768	0.21253	CLTA
ENSG00000159921	9	36214438	36277053	216	31	385753	0.74515	0.22809	GNE
ENSG00000137075	9	36336393	36487545	460	36	385862	0.82651	0.20426	RNF38
ENSG00000165304	9	36572859	36677678	272	22	385717	2.0945	0.01811	MELK
ENSG00000196092	9	36833272	37034103	941	89	384250	1.9659	0.024655	PAX5
ENSG00000147905	9	37120536	37358146	459	41	384773	1.1163	0.13214	ZCCHC7
ENSG00000137106	9	37422663	37436987	45	18	385495	1.8691	0.030805	GRHPR
ENSG00000168795	9	37438111	37465396	62	22	385770	1.5501	0.060553	ZBTB5
ENSG00000137054	9	37485932	37503694	150	10	385417	0.47536	0.31726	POLR1E
ENSG00000147912	9	37510889	37588871	291	33	384329	0.40763	0.34177	FBXO10
ENSG00000256966	9	37512544	37592466	303	36	384383	0.49264	0.31114	RP11-613M10.8
ENSG00000175768	9	37582643	37592639	32	8	385729	1.1327	0.12867	TOMM5
ENSG00000255872	9	37588410	38068684	1699	83	385248	1.2929	0.098026	RP11-613M10.9
ENSG00000070601	9	37650997	37746901	399	45	385001	1.1586	0.1233	FRMPD1
ENSG00000165275	9	37753804	37778969	81	16	385960	0.89065	0.18656	TRMT10B
ENSG00000107371	9	37766975	37801434	142	20	385993	1.1787	0.11927	EXOSC3
ENSG00000122741	9	37800499	37867663	186	9	385925	1.4572	0.072528	DCAF10
ENSG00000122696	9	37879400	37904350	59	12	385667	1.1759	0.11982	SLC25A51
ENSG00000107338	9	37919131	38069210	528	28	385089	-0.47634	0.68308	SHB
ENSG00000137124	9	38392661	38398658	26	11	384084	0.55002	0.29115	ALDH1B1
ENSG00000137142	9	38408991	38424444	52	17	381423	0.17098	0.43212	IGFBPL1
ENSG00000273170	9	38540566	38577204	43	14	383626	-0.25152	0.5993	ANKRD18A
ENSG00000180071	9	38540566	38620657	135	22	383801	0.77531	0.21908	ANKRD18A
ENSG00000106714	9	39072764	39288312	56	8	383159	1.1814	0.11871	CNTNAP3
ENSG00000196409	9	40760700	40836415	5	2	382967	1.1729	0.12043	ZNF658
ENSG00000204814	9	44867571	44870528	8	2	381415	0.99403	0.1601	RP11-160N1.10
ENSG00000154330	9	70943224	71145977	249	32	384410	-0.21883	0.58661	PGM5
ENSG00000181778	9	71151496	71155783	10	4	383079	-0.99239	0.8395	TMEM252
ENSG00000107242	9	71320575	71624092	860	48	384697	2.6002	0.0046585	PIP5K1B
ENSG00000187866	9	71394964	71398609	3	1	384403	-1.4147	0.92142	FAM122A
